0,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6134_518_height_filtered.laz,0.2438342486270594,0.9967112089332181,3305774,10015,10872,7573,{'canny_lower': 24, 'canny_upper': 151, 'cc_area': 6231, 'closing_kernel_size': 5, 'distance_resolution': 9, 'hough_lines_treshold': 147, 'max_line_gap': 7, 'meters_around_line': 3, 'min_line_length': 30, 'opening_kernel_size': 3, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 1}
13,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6220_495_height_filtered.laz,0.9950183062241162,0.03138825985019589,3999489,16661,3873952,83,{'canny_lower': 39, 'canny_upper': 166, 'cc_area': 5983, 'closing_kernel_size': 1, 'distance_resolution': 2, 'hough_lines_treshold': 54, 'max_line_gap': 19, 'meters_around_line': 6, 'min_line_length': 7, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
14,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6221_452_height_filtered.laz,0.997921238018247,0.8086572400820071,47313,8659,9053,18,{'canny_lower': 39, 'canny_upper': 166, 'cc_area': 5983, 'closing_kernel_size': 1, 'distance_resolution': 2, 'hough_lines_treshold': 54, 'max_line_gap': 19, 'meters_around_line': 6, 'min_line_length': 7, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
0,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6134_518_height_filtered.laz,0.999600599101348,0.8447834001961416,3305774,10015,513111,4,{'canny_lower': 28, 'canny_upper': 164, 'cc_area': 5564, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 74, 'max_line_gap': 20, 'meters_around_line': 6, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
1,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6146_468_height_filtered.laz,0.9992398905442383,0.3958910548155017,3619031,78936,2186289,60,{'canny_lower': 28, 'canny_upper': 164, 'cc_area': 5564, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 74, 'max_line_gap': 20, 'meters_around_line': 6, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
2,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6161_465_height_filtered.laz,0.9982420554428668,0.7378600519053008,6931084,7395,1816914,13,{'canny_lower': 28, 'canny_upper': 164, 'cc_area': 5564, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 74, 'max_line_gap': 20, 'meters_around_line': 6, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
3,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6162_472_height_filtered.laz,0.9970748511440747,0.5098629074470222,3627987,67347,1778211,197,{'canny_lower': 28, 'canny_upper': 164, 'cc_area': 5564, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 74, 'max_line_gap': 20, 'meters_around_line': 6, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
4,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6163_472_height_filtered.laz,0.9996827252233448,0.39128801284161396,8897947,59885,5416287,19,{'canny_lower': 28, 'canny_upper': 164, 'cc_area': 5564, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 74, 'max_line_gap': 20, 'meters_around_line': 6, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
5,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6167_473_height_filtered.laz,0.974485969899374,0.7387120717328197,11446476,57341,2990826,1463,{'canny_lower': 28, 'canny_upper': 164, 'cc_area': 5564, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 74, 'max_line_gap': 20, 'meters_around_line': 6, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
6,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6167_474_height_filtered.laz,0.9938557993730408,0.5843581946974612,16966929,15950,7052165,98,{'canny_lower': 28, 'canny_upper': 164, 'cc_area': 5564, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 74, 'max_line_gap': 20, 'meters_around_line': 6, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
7,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6167_475_height_filtered.laz,0.9415722681202623,0.5867595188265862,16146528,23482,6672399,1372,{'canny_lower': 28, 'canny_upper': 164, 'cc_area': 5564, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 74, 'max_line_gap': 20, 'meters_around_line': 6, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
8,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6168_458_height_filtered.laz,0.9606304362043032,0.8250324288937184,1643596,15291,287576,602,{'canny_lower': 28, 'canny_upper': 164, 'cc_area': 5564, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 74, 'max_line_gap': 20, 'meters_around_line': 6, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
9,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6204_505_height_filtered.laz,0.9993029971124167,0.08254386214709508,6777427,10043,6217992,7,{'canny_lower': 28, 'canny_upper': 164, 'cc_area': 5564, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 74, 'max_line_gap': 20, 'meters_around_line': 6, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
10,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6205_513_height_filtered.laz,0.9995924381603286,0.09812781792501335,8371408,63794,7549940,26,{'canny_lower': 28, 'canny_upper': 164, 'cc_area': 5564, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 74, 'max_line_gap': 20, 'meters_around_line': 6, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
11,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6211_474_height_filtered.laz,0.9983682610782275,0.6714498077203046,3029181,31255,995238,51,{'canny_lower': 28, 'canny_upper': 164, 'cc_area': 5564, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 74, 'max_line_gap': 20, 'meters_around_line': 6, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
12,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6219_494_height_filtered.laz,0.9923237197061081,0.5610558990429931,3227354,18238,1416628,140,{'canny_lower': 28, 'canny_upper': 164, 'cc_area': 5564, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 74, 'max_line_gap': 20, 'meters_around_line': 6, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
13,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6220_495_height_filtered.laz,0.9994598163375548,0.3893762428150196,3999489,16661,2442183,9,{'canny_lower': 28, 'canny_upper': 164, 'cc_area': 5564, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 74, 'max_line_gap': 20, 'meters_around_line': 6, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
14,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6221_452_height_filtered.laz,0.9995380528929437,0.7238602498256292,47313,8659,13065,4,{'canny_lower': 28, 'canny_upper': 164, 'cc_area': 5564, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 74, 'max_line_gap': 20, 'meters_around_line': 6, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
0,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6134_518_height_filtered.laz,0.999600599101348,0.33516265782234356,3305774,10015,2197802,4,{'canny_lower': 9, 'canny_upper': 165, 'cc_area': 1606, 'closing_kernel_size': 1, 'distance_resolution': 2, 'hough_lines_treshold': 81, 'max_line_gap': 21, 'meters_around_line': 6, 'min_line_length': 5, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
1,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6146_468_height_filtered.laz,0.9994172494172494,0.21409100944424075,3619031,78936,2844229,46,{'canny_lower': 9, 'canny_upper': 165, 'cc_area': 1606, 'closing_kernel_size': 1, 'distance_resolution': 2, 'hough_lines_treshold': 81, 'max_line_gap': 21, 'meters_around_line': 6, 'min_line_length': 5, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
2,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6161_465_height_filtered.laz,0.9991886409736308,0.265927955857987,6931084,7395,5087915,6,{'canny_lower': 9, 'canny_upper': 165, 'cc_area': 1606, 'closing_kernel_size': 1, 'distance_resolution': 2, 'hough_lines_treshold': 81, 'max_line_gap': 21, 'meters_around_line': 6, 'min_line_length': 5, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
3,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6162_472_height_filtered.laz,0.9983815166228637,0.11850180279036282,3627987,67347,3198064,109,{'canny_lower': 9, 'canny_upper': 165, 'cc_area': 1606, 'closing_kernel_size': 1, 'distance_resolution': 2, 'hough_lines_treshold': 81, 'max_line_gap': 21, 'meters_around_line': 6, 'min_line_length': 5, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
4,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6163_472_height_filtered.laz,0.9996827252233448,0.057635205064718864,8897947,59885,8385112,19,{'canny_lower': 9, 'canny_upper': 165, 'cc_area': 1606, 'closing_kernel_size': 1, 'distance_resolution': 2, 'hough_lines_treshold': 81, 'max_line_gap': 21, 'meters_around_line': 6, 'min_line_length': 5, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
5,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6167_473_height_filtered.laz,0.9986920353673636,0.37880296084139786,11446476,57341,7110517,75,{'canny_lower': 9, 'canny_upper': 165, 'cc_area': 1606, 'closing_kernel_size': 1, 'distance_resolution': 2, 'hough_lines_treshold': 81, 'max_line_gap': 21, 'meters_around_line': 6, 'min_line_length': 5, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
6,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6167_474_height_filtered.laz,0.9974294670846395,0.07622263286420305,16966929,15950,15673665,41,{'canny_lower': 9, 'canny_upper': 165, 'cc_area': 1606, 'closing_kernel_size': 1, 'distance_resolution': 2, 'hough_lines_treshold': 81, 'max_line_gap': 21, 'meters_around_line': 6, 'min_line_length': 5, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
7,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6167_475_height_filtered.laz,0.946682565369219,0.09053791626286467,16146528,23482,14684655,1252,{'canny_lower': 9, 'canny_upper': 165, 'cc_area': 1606, 'closing_kernel_size': 1, 'distance_resolution': 2, 'hough_lines_treshold': 81, 'max_line_gap': 21, 'meters_around_line': 6, 'min_line_length': 5, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
8,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6168_458_height_filtered.laz,0.9995422143744687,0.5606037006661004,1643596,15291,722190,7,{'canny_lower': 9, 'canny_upper': 165, 'cc_area': 1606, 'closing_kernel_size': 1, 'distance_resolution': 2, 'hough_lines_treshold': 81, 'max_line_gap': 21, 'meters_around_line': 6, 'min_line_length': 5, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
9,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6204_505_height_filtered.laz,0.9993029971124167,0.00649420495418096,6777427,10043,6733413,7,{'canny_lower': 9, 'canny_upper': 165, 'cc_area': 1606, 'closing_kernel_size': 1, 'distance_resolution': 2, 'hough_lines_treshold': 81, 'max_line_gap': 21, 'meters_around_line': 6, 'min_line_length': 5, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
10,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6205_513_height_filtered.laz,0.9995924381603286,0.030192173168480108,8371408,63794,8118657,26,{'canny_lower': 9, 'canny_upper': 165, 'cc_area': 1606, 'closing_kernel_size': 1, 'distance_resolution': 2, 'hough_lines_treshold': 81, 'max_line_gap': 21, 'meters_around_line': 6, 'min_line_length': 5, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
11,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6211_474_height_filtered.laz,0.9984642457206847,0.0686264703231666,3029181,31255,2821299,48,{'canny_lower': 9, 'canny_upper': 165, 'cc_area': 1606, 'closing_kernel_size': 1, 'distance_resolution': 2, 'hough_lines_treshold': 81, 'max_line_gap': 21, 'meters_around_line': 6, 'min_line_length': 5, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
12,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6219_494_height_filtered.laz,1.0,0.0814053865798422,3227354,18238,2964630,0,{'canny_lower': 9, 'canny_upper': 165, 'cc_area': 1606, 'closing_kernel_size': 1, 'distance_resolution': 2, 'hough_lines_treshold': 81, 'max_line_gap': 21, 'meters_around_line': 6, 'min_line_length': 5, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
13,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6220_495_height_filtered.laz,0.9994598163375548,0.08978597015768763,3999489,16661,3640391,9,{'canny_lower': 9, 'canny_upper': 165, 'cc_area': 1606, 'closing_kernel_size': 1, 'distance_resolution': 2, 'hough_lines_treshold': 81, 'max_line_gap': 21, 'meters_around_line': 6, 'min_line_length': 5, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
14,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6221_452_height_filtered.laz,0.9989606190091235,0.7182169805338914,47313,8659,13332,9,{'canny_lower': 9, 'canny_upper': 165, 'cc_area': 1606, 'closing_kernel_size': 1, 'distance_resolution': 2, 'hough_lines_treshold': 81, 'max_line_gap': 21, 'meters_around_line': 6, 'min_line_length': 5, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
0,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6134_518_height_filtered.laz,0.999600599101348,0.5294808417030323,3305774,10015,1555430,4,{'canny_lower': 25, 'canny_upper': 164, 'cc_area': 5951, 'closing_kernel_size': 1, 'distance_resolution': 5, 'hough_lines_treshold': 82, 'max_line_gap': 20, 'meters_around_line': 6, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
1,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6146_468_height_filtered.laz,0.9994172494172494,0.1544311170586823,3619031,78936,3060140,46,{'canny_lower': 25, 'canny_upper': 164, 'cc_area': 5951, 'closing_kernel_size': 1, 'distance_resolution': 5, 'hough_lines_treshold': 82, 'max_line_gap': 20, 'meters_around_line': 6, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
2,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6161_465_height_filtered.laz,0.9991886409736308,0.47034302282298124,6931084,7395,3671097,6,{'canny_lower': 25, 'canny_upper': 164, 'cc_area': 5951, 'closing_kernel_size': 1, 'distance_resolution': 5, 'hough_lines_treshold': 82, 'max_line_gap': 20, 'meters_around_line': 6, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
3,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6162_472_height_filtered.laz,0.9994506065600547,0.021890100488232145,3627987,67347,3548570,37,{'canny_lower': 25, 'canny_upper': 164, 'cc_area': 5951, 'closing_kernel_size': 1, 'distance_resolution': 5, 'hough_lines_treshold': 82, 'max_line_gap': 20, 'meters_around_line': 6, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
4,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6163_472_height_filtered.laz,0.9996827252233448,0.1726488143838124,8897947,59885,7361727,19,{'canny_lower': 25, 'canny_upper': 164, 'cc_area': 5951, 'closing_kernel_size': 1, 'distance_resolution': 5, 'hough_lines_treshold': 82, 'max_line_gap': 20, 'meters_around_line': 6, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
5,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6167_473_height_filtered.laz,0.998500200554577,0.4724641016152046,11446476,57341,6038427,86,{'canny_lower': 25, 'canny_upper': 164, 'cc_area': 5951, 'closing_kernel_size': 1, 'distance_resolution': 5, 'hough_lines_treshold': 82, 'max_line_gap': 20, 'meters_around_line': 6, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
6,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6167_474_height_filtered.laz,0.9996865203761756,0.2976144357060727,16966929,15950,11917326,5,{'canny_lower': 25, 'canny_upper': 164, 'cc_area': 5951, 'closing_kernel_size': 1, 'distance_resolution': 5, 'hough_lines_treshold': 82, 'max_line_gap': 20, 'meters_around_line': 6, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
7,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6167_475_height_filtered.laz,0.9458308491610595,0.11133303704672604,16146528,23482,14348886,1272,{'canny_lower': 25, 'canny_upper': 164, 'cc_area': 5951, 'closing_kernel_size': 1, 'distance_resolution': 5, 'hough_lines_treshold': 82, 'max_line_gap': 20, 'meters_around_line': 6, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
8,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6168_458_height_filtered.laz,0.9968608985677849,0.6871390536360517,1643596,15291,514217,48,{'canny_lower': 25, 'canny_upper': 164, 'cc_area': 5951, 'closing_kernel_size': 1, 'distance_resolution': 5, 'hough_lines_treshold': 82, 'max_line_gap': 20, 'meters_around_line': 6, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
9,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6204_505_height_filtered.laz,0.9993029971124167,0.02174792882313603,6777427,10043,6630032,7,{'canny_lower': 25, 'canny_upper': 164, 'cc_area': 5951, 'closing_kernel_size': 1, 'distance_resolution': 5, 'hough_lines_treshold': 82, 'max_line_gap': 20, 'meters_around_line': 6, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
10,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6205_513_height_filtered.laz,0.9995924381603286,0.038100042430138426,8371408,63794,8052457,26,{'canny_lower': 25, 'canny_upper': 164, 'cc_area': 5951, 'closing_kernel_size': 1, 'distance_resolution': 5, 'hough_lines_treshold': 82, 'max_line_gap': 20, 'meters_around_line': 6, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
11,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6211_474_height_filtered.laz,0.9973124300111982,0.04132173019704011,3029181,31255,2904010,84,{'canny_lower': 25, 'canny_upper': 164, 'cc_area': 5951, 'closing_kernel_size': 1, 'distance_resolution': 5, 'hough_lines_treshold': 82, 'max_line_gap': 20, 'meters_around_line': 6, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
12,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6219_494_height_filtered.laz,1.0,0.07160602772425961,3227354,18238,2996256,0,{'canny_lower': 25, 'canny_upper': 164, 'cc_area': 5951, 'closing_kernel_size': 1, 'distance_resolution': 5, 'hough_lines_treshold': 82, 'max_line_gap': 20, 'meters_around_line': 6, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
13,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6220_495_height_filtered.laz,0.9994598163375548,0.028149596110903174,3999489,16661,3886905,9,{'canny_lower': 25, 'canny_upper': 164, 'cc_area': 5951, 'closing_kernel_size': 1, 'distance_resolution': 5, 'hough_lines_treshold': 82, 'max_line_gap': 20, 'meters_around_line': 6, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
14,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6221_452_height_filtered.laz,0.9989606190091235,0.80808657240082,47313,8659,9080,9,{'canny_lower': 25, 'canny_upper': 164, 'cc_area': 5951, 'closing_kernel_size': 1, 'distance_resolution': 5, 'hough_lines_treshold': 82, 'max_line_gap': 20, 'meters_around_line': 6, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
0,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6134_518_height_filtered.laz,0.999600599101348,0.5770110116420542,3305774,10015,1398306,4,{'canny_lower': 39, 'canny_upper': 165, 'cc_area': 6279, 'closing_kernel_size': 1, 'distance_resolution': 4, 'hough_lines_treshold': 79, 'max_line_gap': 20, 'meters_around_line': 6, 'min_line_length': 5, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
1,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6146_468_height_filtered.laz,0.9993032329988851,0.17783157977922814,3619031,78936,2975453,55,{'canny_lower': 39, 'canny_upper': 165, 'cc_area': 6279, 'closing_kernel_size': 1, 'distance_resolution': 4, 'hough_lines_treshold': 79, 'max_line_gap': 20, 'meters_around_line': 6, 'min_line_length': 5, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
2,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6161_465_height_filtered.laz,0.9991886409736308,0.5102760260876942,6931084,7395,3394318,6,{'canny_lower': 39, 'canny_upper': 165, 'cc_area': 6279, 'closing_kernel_size': 1, 'distance_resolution': 4, 'hough_lines_treshold': 79, 'max_line_gap': 20, 'meters_around_line': 6, 'min_line_length': 5, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
3,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6162_472_height_filtered.laz,0.9994506065600547,0.03261891511739157,3627987,67347,3509646,37,{'canny_lower': 39, 'canny_upper': 165, 'cc_area': 6279, 'closing_kernel_size': 1, 'distance_resolution': 4, 'hough_lines_treshold': 79, 'max_line_gap': 20, 'meters_around_line': 6, 'min_line_length': 5, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
4,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6163_472_height_filtered.laz,0.9996827252233448,0.21015038637564376,8897947,59885,7028040,19,{'canny_lower': 39, 'canny_upper': 165, 'cc_area': 6279, 'closing_kernel_size': 1, 'distance_resolution': 4, 'hough_lines_treshold': 79, 'max_line_gap': 20, 'meters_around_line': 6, 'min_line_length': 5, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
5,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6167_473_height_filtered.laz,0.9711898990251303,0.5364167976240024,11446476,57341,5306394,1652,{'canny_lower': 39, 'canny_upper': 165, 'cc_area': 6279, 'closing_kernel_size': 1, 'distance_resolution': 4, 'hough_lines_treshold': 79, 'max_line_gap': 20, 'meters_around_line': 6, 'min_line_length': 5, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
