0,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6134_518_height_filtered.laz,0.999600599101348,0.889127629414473,3305774,10015,366519,4,{'canny_lower': 28, 'canny_upper': 167, 'cc_area': 5623, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 82, 'max_line_gap': 16, 'meters_around_line': 4, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
7,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6167_475_height_filtered.laz,0.9394429775998637,0.6851276014261394,16146528,23482,5084096,1422,{'canny_lower': 23, 'canny_upper': 169, 'cc_area': 6000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 78, 'max_line_gap': 19, 'meters_around_line': 4, 'min_line_length': 4, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
8,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6168_458_height_filtered.laz,0.9977110718723432,0.9052711250209906,1643596,15291,155696,35,{'canny_lower': 23, 'canny_upper': 169, 'cc_area': 6000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 78, 'max_line_gap': 19, 'meters_around_line': 4, 'min_line_length': 4, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
9,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6204_505_height_filtered.laz,0.9949218361047496,0.10903134773712797,6777427,10043,6038475,51,{'canny_lower': 23, 'canny_upper': 169, 'cc_area': 6000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 78, 'max_line_gap': 19, 'meters_around_line': 4, 'min_line_length': 4, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
10,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6205_513_height_filtered.laz,0.9995924381603286,0.12554757813739337,8371408,63794,7320398,26,{'canny_lower': 23, 'canny_upper': 169, 'cc_area': 6000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 78, 'max_line_gap': 19, 'meters_around_line': 4, 'min_line_length': 4, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
11,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6211_474_height_filtered.laz,0.9996160614301711,0.6517481127737168,3029181,31255,1054918,12,{'canny_lower': 23, 'canny_upper': 169, 'cc_area': 6000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 78, 'max_line_gap': 19, 'meters_around_line': 4, 'min_line_length': 4, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
12,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6219_494_height_filtered.laz,0.9470884965456738,0.6956094683136712,3227354,18238,982376,965,{'canny_lower': 23, 'canny_upper': 169, 'cc_area': 6000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 78, 'max_line_gap': 19, 'meters_around_line': 4, 'min_line_length': 4, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
13,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6220_495_height_filtered.laz,0.9945981633755477,0.47596805491901595,3999489,16661,2095860,90,{'canny_lower': 23, 'canny_upper': 169, 'cc_area': 6000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 78, 'max_line_gap': 19, 'meters_around_line': 4, 'min_line_length': 4, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
14,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6221_452_height_filtered.laz,0.998152211571775,0.8091645002430622,47313,8659,9029,16,{'canny_lower': 23, 'canny_upper': 169, 'cc_area': 6000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 78, 'max_line_gap': 19, 'meters_around_line': 4, 'min_line_length': 4, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
0,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6134_518_height_filtered.laz,0.999101347978033,0.8509547234626444,3305774,10015,492710,9,{'canny_lower': 23, 'canny_upper': 170, 'cc_area': 5208, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 72, 'max_line_gap': 22, 'meters_around_line': 4, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
1,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6146_468_height_filtered.laz,0.9983784331610419,0.4821566877984742,3619031,78936,1874091,128,{'canny_lower': 23, 'canny_upper': 170, 'cc_area': 5208, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 72, 'max_line_gap': 22, 'meters_around_line': 4, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
2,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6161_465_height_filtered.laz,0.9991886409736308,0.6971446313448229,6931084,7395,2099116,6,{'canny_lower': 23, 'canny_upper': 170, 'cc_area': 5208, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 72, 'max_line_gap': 22, 'meters_around_line': 4, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
3,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6162_472_height_filtered.laz,0.9939715206319509,0.553862238205374,3627987,67347,1618582,406,{'canny_lower': 23, 'canny_upper': 170, 'cc_area': 5208, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 72, 'max_line_gap': 22, 'meters_around_line': 4, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
4,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6163_472_height_filtered.laz,0.992018034566252,0.3614444995008399,8897947,59885,5681833,478,{'canny_lower': 23, 'canny_upper': 170, 'cc_area': 5208, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 72, 'max_line_gap': 22, 'meters_around_line': 4, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
5,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6167_473_height_filtered.laz,0.9666033030466856,0.7308239671318928,11446476,57341,3081117,1915,{'canny_lower': 23, 'canny_upper': 170, 'cc_area': 5208, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 72, 'max_line_gap': 22, 'meters_around_line': 4, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
6,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6167_474_height_filtered.laz,0.990282131661442,0.5497601834722123,16966929,15950,7639187,155,{'canny_lower': 23, 'canny_upper': 170, 'cc_area': 5208, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 72, 'max_line_gap': 22, 'meters_around_line': 4, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
7,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6167_475_height_filtered.laz,0.9747040286176646,0.4047449086267958,16146528,23482,9611303,594,{'canny_lower': 23, 'canny_upper': 170, 'cc_area': 5208, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 72, 'max_line_gap': 22, 'meters_around_line': 4, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
8,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6168_458_height_filtered.laz,0.980511411941665,0.8250573741965788,1643596,15291,287535,298,{'canny_lower': 23, 'canny_upper': 170, 'cc_area': 5208, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 72, 'max_line_gap': 22, 'meters_around_line': 4, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
9,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6204_505_height_filtered.laz,0.9993029971124167,0.05838572661867103,6777427,10043,6381722,7,{'canny_lower': 23, 'canny_upper': 170, 'cc_area': 5208, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 72, 'max_line_gap': 22, 'meters_around_line': 4, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
10,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6205_513_height_filtered.laz,0.9995924381603286,0.1119796096427268,8371408,63794,7433981,26,{'canny_lower': 23, 'canny_upper': 170, 'cc_area': 5208, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 72, 'max_line_gap': 22, 'meters_around_line': 4, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
11,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6211_474_height_filtered.laz,0.9996160614301711,0.5225900994361182,3029181,31255,1446161,12,{'canny_lower': 23, 'canny_upper': 170, 'cc_area': 5208, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 72, 'max_line_gap': 22, 'meters_around_line': 4, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
12,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6219_494_height_filtered.laz,0.9911722776620243,0.557740799428882,3227354,18238,1427327,161,{'canny_lower': 23, 'canny_upper': 170, 'cc_area': 5208, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 72, 'max_line_gap': 22, 'meters_around_line': 4, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
13,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6220_495_height_filtered.laz,0.9981993877918492,0.3617992198503359,3999489,16661,2552477,30,{'canny_lower': 23, 'canny_upper': 170, 'cc_area': 5208, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 72, 'max_line_gap': 22, 'meters_around_line': 4, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
14,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6221_452_height_filtered.laz,0.998152211571775,0.8091645002430622,47313,8659,9029,16,{'canny_lower': 23, 'canny_upper': 170, 'cc_area': 5208, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 72, 'max_line_gap': 22, 'meters_around_line': 4, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
0,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6134_518_height_filtered.laz,0.999600599101348,0.8247027776248467,3305774,10015,579493,4,{'canny_lower': 24, 'canny_upper': 168, 'cc_area': 5673, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 66, 'max_line_gap': 25, 'meters_around_line': 7, 'min_line_length': 5, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
1,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6146_468_height_filtered.laz,0.9990752001621567,0.3450241238607793,3619031,78936,2370378,73,{'canny_lower': 24, 'canny_upper': 168, 'cc_area': 5673, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 66, 'max_line_gap': 25, 'meters_around_line': 7, 'min_line_length': 5, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
2,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6161_465_height_filtered.laz,0.9991886409736308,0.5968809496465488,6931084,7395,2794052,6,{'canny_lower': 24, 'canny_upper': 168, 'cc_area': 5673, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 66, 'max_line_gap': 25, 'meters_around_line': 7, 'min_line_length': 5, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
3,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6162_472_height_filtered.laz,0.9862948609440658,0.37039272742708285,3627987,67347,2284207,923,{'canny_lower': 24, 'canny_upper': 168, 'cc_area': 5673, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 66, 'max_line_gap': 25, 'meters_around_line': 7, 'min_line_length': 5, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
4,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6163_472_height_filtered.laz,0.9996827252233448,0.2678334676527069,8897947,59885,6514779,19,{'canny_lower': 24, 'canny_upper': 168, 'cc_area': 5673, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 66, 'max_line_gap': 25, 'meters_around_line': 7, 'min_line_length': 5, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
5,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6167_473_height_filtered.laz,0.9978200589456061,0.6174371046599845,11446476,57341,4378997,125,{'canny_lower': 24, 'canny_upper': 168, 'cc_area': 5673, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 66, 'max_line_gap': 25, 'meters_around_line': 7, 'min_line_length': 5, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
6,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6167_474_height_filtered.laz,0.9935423197492163,0.5047812129113053,16966929,15950,8402342,103,{'canny_lower': 24, 'canny_upper': 168, 'cc_area': 5673, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 66, 'max_line_gap': 25, 'meters_around_line': 7, 'min_line_length': 5, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
7,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6167_475_height_filtered.laz,0.9465548079379951,0.3296741565740945,16146528,23482,10823435,1255,{'canny_lower': 24, 'canny_upper': 168, 'cc_area': 5673, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 66, 'max_line_gap': 25, 'meters_around_line': 7, 'min_line_length': 5, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
8,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6168_458_height_filtered.laz,0.9787456673860441,0.8836453727071616,1643596,15291,191240,325,{'canny_lower': 24, 'canny_upper': 168, 'cc_area': 5673, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 66, 'max_line_gap': 25, 'meters_around_line': 7, 'min_line_length': 5, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
9,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6204_505_height_filtered.laz,0.9993029971124167,0.026043954438756733,6777427,10043,6600916,7,{'canny_lower': 24, 'canny_upper': 168, 'cc_area': 5673, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 66, 'max_line_gap': 25, 'meters_around_line': 7, 'min_line_length': 5, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
10,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6205_513_height_filtered.laz,0.9995924381603286,0.05902746586954066,8371408,63794,7877265,26,{'canny_lower': 24, 'canny_upper': 168, 'cc_area': 5673, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 66, 'max_line_gap': 25, 'meters_around_line': 7, 'min_line_length': 5, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
11,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6211_474_height_filtered.laz,0.9985602303631419,0.37418331885747336,3029181,31255,1895712,45,{'canny_lower': 24, 'canny_upper': 168, 'cc_area': 5673, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 66, 'max_line_gap': 25, 'meters_around_line': 7, 'min_line_length': 5, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
12,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6219_494_height_filtered.laz,1.0,0.29279992216534045,3227354,18238,2282385,0,{'canny_lower': 24, 'canny_upper': 168, 'cc_area': 5673, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 66, 'max_line_gap': 25, 'meters_around_line': 7, 'min_line_length': 5, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
13,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6220_495_height_filtered.laz,0.9994598163375548,0.1972719514918031,3999489,16661,3210502,9,{'canny_lower': 24, 'canny_upper': 168, 'cc_area': 5673, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 66, 'max_line_gap': 25, 'meters_around_line': 7, 'min_line_length': 5, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
14,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6221_452_height_filtered.laz,0.9797898140662894,0.7185551539745947,47313,8659,13316,175,{'canny_lower': 24, 'canny_upper': 168, 'cc_area': 5673, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 66, 'max_line_gap': 25, 'meters_around_line': 7, 'min_line_length': 5, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
0,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6134_518_height_filtered.laz,0.999101347978033,0.827051093026928,3305774,10015,571730,9,{'canny_lower': 24, 'canny_upper': 161, 'cc_area': 6000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 66, 'max_line_gap': 18, 'meters_around_line': 7, 'min_line_length': 7, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
1,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6146_468_height_filtered.laz,0.9990245261984393,0.2772250362044426,3619031,78936,2615745,77,{'canny_lower': 24, 'canny_upper': 161, 'cc_area': 6000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 66, 'max_line_gap': 18, 'meters_around_line': 7, 'min_line_length': 7, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
2,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6161_465_height_filtered.laz,0.9991886409736308,0.6048613752192298,6931084,7395,2738739,6,{'canny_lower': 24, 'canny_upper': 161, 'cc_area': 6000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 66, 'max_line_gap': 18, 'meters_around_line': 7, 'min_line_length': 7, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
3,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6162_472_height_filtered.laz,0.997876668596968,0.41986010423962383,3627987,67347,2104740,143,{'canny_lower': 24, 'canny_upper': 161, 'cc_area': 6000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 66, 'max_line_gap': 18, 'meters_around_line': 7, 'min_line_length': 7, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
4,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6163_472_height_filtered.laz,0.9996827252233448,0.2899338465378587,8897947,59885,6318131,19,{'canny_lower': 24, 'canny_upper': 161, 'cc_area': 6000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 66, 'max_line_gap': 18, 'meters_around_line': 7, 'min_line_length': 7, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
5,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6167_473_height_filtered.laz,0.992954430512199,0.5992485372790717,11446476,57341,4587192,404,{'canny_lower': 24, 'canny_upper': 161, 'cc_area': 6000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 66, 'max_line_gap': 18, 'meters_around_line': 7, 'min_line_length': 7, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
6,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6167_474_height_filtered.laz,0.9909717868338558,0.5112577532445618,16966929,15950,8292455,144,{'canny_lower': 24, 'canny_upper': 161, 'cc_area': 6000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 66, 'max_line_gap': 18, 'meters_around_line': 7, 'min_line_length': 7, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
7,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6167_475_height_filtered.laz,0.9459586065922835,0.352003353290565,16146528,23482,10462896,1269,{'canny_lower': 24, 'canny_upper': 161, 'cc_area': 6000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 66, 'max_line_gap': 18, 'meters_around_line': 7, 'min_line_length': 7, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
8,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6168_458_height_filtered.laz,0.9995422143744687,0.8578525379716183,1643596,15291,233633,7,{'canny_lower': 24, 'canny_upper': 161, 'cc_area': 6000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 66, 'max_line_gap': 18, 'meters_around_line': 7, 'min_line_length': 7, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
9,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6204_505_height_filtered.laz,0.9993029971124167,0.04698907122127616,6777427,10043,6458962,7,{'canny_lower': 24, 'canny_upper': 161, 'cc_area': 6000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 66, 'max_line_gap': 18, 'meters_around_line': 7, 'min_line_length': 7, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
10,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6205_513_height_filtered.laz,0.9995924381603286,0.08483089105201902,8371408,63794,7661254,26,{'canny_lower': 24, 'canny_upper': 161, 'cc_area': 6000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 66, 'max_line_gap': 18, 'meters_around_line': 7, 'min_line_length': 7, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
11,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6211_474_height_filtered.laz,0.9985602303631419,0.5201230959787481,3029181,31255,1453634,45,{'canny_lower': 24, 'canny_upper': 161, 'cc_area': 6000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 66, 'max_line_gap': 18, 'meters_around_line': 7, 'min_line_length': 7, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
12,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6219_494_height_filtered.laz,1.0,0.5495483296843173,3227354,18238,1453767,0,{'canny_lower': 24, 'canny_upper': 161, 'cc_area': 6000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 66, 'max_line_gap': 18, 'meters_around_line': 7, 'min_line_length': 7, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
13,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6220_495_height_filtered.laz,0.9994598163375548,0.2817167393134473,3999489,16661,2872766,9,{'canny_lower': 24, 'canny_upper': 161, 'cc_area': 6000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 66, 'max_line_gap': 18, 'meters_around_line': 7, 'min_line_length': 7, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
14,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6221_452_height_filtered.laz,0.9995380528929437,0.7149409253270771,47313,8659,13487,4,{'canny_lower': 24, 'canny_upper': 161, 'cc_area': 6000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 66, 'max_line_gap': 18, 'meters_around_line': 7, 'min_line_length': 7, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
